,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
2955,teeth,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
2956,tell,0.0,0.013310268294418502,7,2,0.5555555555555556,0.01920265806125787
2957,telling,0.0,0.015026108074736599,6,4,0.2,0.021678091603283933
2958,tells,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2959,tempered,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2960,tempted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2961,ten,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2962,tend,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2963,tends,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2964,tennis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2965,term,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2966,terminally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2967,terminology,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2968,terms,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2969,terrible,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2970,terribly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2971,terrified,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2972,test,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2973,tested,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2974,tests,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2975,text,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2976,texted,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2977,texts,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2978,th,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2979,thank,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
2980,thankful,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2981,thankfully,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2982,thanks,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
2983,thats,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2984,theater,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2985,therapist,0.0,0.01906491484736729,13,0,1.0,0.02750485810526626
2986,therapists,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2987,therapy,0.0,0.02214806874685763,13,2,0.7333333333333333,0.031952908946358494
2988,therefore,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2989,theres,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2990,theyre,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2991,theyve,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2992,thick,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2993,thigh,0.0,0.013114860983205792,9,0,1.0,0.018920744902417463
2994,thighs,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2995,thin,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
2996,thing,0.0,0.031319964731399065,15,6,0.42857142857142855,0.04518515779880594
2997,things,0.0,0.05243510596424974,28,7,0.6,0.07564786734310991
2998,think,0.0,0.04483301667701832,25,5,0.6666666666666666,0.06468037082802647
2999,thinking,0.0,0.016345312742577986,8,3,0.45454545454545453,0.023581301635495655
3000,thinks,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
3001,tho,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3002,though,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
3003,thought,0.0,0.038745560754086965,22,4,0.6923076923076923,0.055898028356383356
3004,thoughtlike,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3005,thoughts,0.0,0.014595226183017115,10,0,1.0,0.021056460434890623
3006,thousands,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3007,threatening,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3008,three,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
3009,threw,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3010,throes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3011,throughout,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3012,throw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3013,throwing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3014,thrown,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3015,throws,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3016,thru,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3017,thursday,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3018,thyroid,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3019,tick,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3020,tickets,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3021,ties,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3022,tiktok,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3023,tiktoks,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3024,till,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3025,time,0.16818700793198535,0.09490659030377402,38,25,0.20634920634920634,0.13692126717893482
3026,times,0.0,0.022068855770086077,15,0,1.0,0.03183862877759547
3027,tips,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3028,tired,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
3029,tissue,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3030,tissues,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3031,title,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3032,today,0.1788739126193966,0.08149151345944677,17,35,0.34615384615384615,0.11756740234247998
3033,toddler,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3034,together,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
3035,toilet,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3036,told,0.0,0.03115935507214431,19,2,0.8095238095238095,0.044953447039880245
3037,tolerate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3038,toll,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3039,tom,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3040,tomorow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3041,tomorrow,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
3042,ton,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3043,tongue,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3044,tonight,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
3045,tons,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3046,took,0.0,0.016472911385715897,7,4,0.2727272727272727,0.023765387565174878
3047,tooth,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3048,top,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
3049,total,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3050,totally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3051,touch,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3052,touches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3053,touchthis,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3054,tough,0.0,0.008063632832409256,0,5,1.0,0.01163336309886609
3055,tougher,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3056,towards,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
3057,town,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
3058,toxic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3059,toxicity,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3060,train,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3061,trained,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3062,traits,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3063,trans,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3064,transition,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3065,trapped,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3066,trauma,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
3067,traumas,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3068,traumatic,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
3069,travel,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3070,treasure,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3071,treat,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3072,treating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3073,treatment,0.0,0.013437296978133147,6,3,0.3333333333333333,0.019385921713304
3074,trees,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3075,trefoils,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3076,tried,0.0,0.01623735334965299,9,2,0.6363636363636364,0.023425549154705516
3077,trigger,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3078,triggering,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3079,trip,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3080,trips,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3081,trivial,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3082,trouble,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3083,true,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
3084,truly,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3085,trust,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3086,trusted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3087,truth,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3088,try,0.0,0.022306507678512152,11,4,0.4666666666666667,0.03218148800733944
3089,tryin,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3090,trying,0.0,0.03273896873850229,17,5,0.5454545454545454,0.04723234784285546
3091,tub,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3092,tucked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3093,tumblr,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3094,tumultuous,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3095,turn,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
3096,turned,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
3097,turns,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3098,tutor,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3099,tutoring,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3100,tv,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3101,twin,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3102,twist,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3103,twitter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3104,two,0.0,0.03589800435248442,7,16,0.391304347826087,0.05178987285713932
3105,tying,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3106,typical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3107,ugallowboob,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3108,ugfypxdez,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3109,ugh,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3110,uke,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3111,ulcerative,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3112,ultimatum,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3113,umbrella,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3114,unbearable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3115,unbridled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3116,uncle,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3117,uncomfortable,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3118,unconditional,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3119,unconquerable,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3120,uncontrollably,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3121,underbite,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3122,underestimate,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3123,undergone,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3124,underground,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3125,underlying,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3126,underneath,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3127,understand,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3128,understanding,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3129,understands,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3130,undiagnosed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3131,unemployed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3132,unexpectedly,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3133,ungodly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3134,unhappy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3135,unhealthily,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3136,unhealthy,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3137,uni,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3138,united,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3139,universal,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3140,university,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3141,unknown,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3142,unless,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3143,unloved,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3144,unmatched,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3145,unmediated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3146,unprepared,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3147,unprompted,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3148,unrequited,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3149,unsafe,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3150,unscarred,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3151,unsettling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3152,unstable,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3153,unusual,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3154,unwanted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3155,unwell,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3156,uoset,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3157,update,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3158,updated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3159,upgraded,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3160,uphill,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3161,upper,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3162,ups,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3163,upset,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3164,upsets,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3165,urge,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3166,urges,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3167,us,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
3168,usd,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3169,use,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
3170,used,0.0,0.034192821945491884,20,3,0.7391304347826086,0.04932981465475994
3171,useful,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3172,useless,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3173,using,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
3174,usual,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3175,usually,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
3176,utah,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3177,utterly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3178,vacation,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3179,vacuum,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3180,valentine,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3181,valentines,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3182,validate,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3183,validation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3184,valium,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3185,valuable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3186,vanishing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3187,various,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3188,vehicles,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3189,vent,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3190,venting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3191,verbally,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3192,verge,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3193,version,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3194,vet,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3195,veterans,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3196,via,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3197,vibrant,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3198,vibrating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3199,vicious,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3200,victoryi,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3201,video,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
3202,videos,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3203,view,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3204,villain,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3205,violated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3206,violence,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3207,violent,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3208,violently,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3209,visible,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3210,visit,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
3211,visited,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3212,visiting,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
3213,visual,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3214,vivid,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
3215,vividly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3216,voice,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3217,voicemails,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3218,voices,0.0,0.010168238507650454,7,0,1.0,0.014669667269562425
3219,vomiting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3220,vote,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3221,vulnerable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3222,wail,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3223,wailing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3224,wait,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
3225,waiting,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3226,wake,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
3227,wakes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3228,waking,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
3229,walk,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3230,walked,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
3231,walking,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
3232,wall,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
3233,wallowing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
3234,wane,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
3235,wanna,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
3236,want,0.0,0.08685630702423225,47,10,0.6491228070175439,0.12530716341378834
3237,wanted,0.0,0.036824298700132,10,14,0.16666666666666666,0.053126233118892974
